review_id,user_id,business_id,date,service_name,state,rec_score,q_responses,business_name,bus_lat,bus_log,stars,user_review,categories,user_name,review_count,average_stars,gender,age,user_log,user_lat,nearest_businesses,shortest_distance,distances,composite_score
109,386,166,2015-07-28 19:03:29,Airport restaurant,2,5,1,Hôtel Chez Lando,-1.9591479,30.107986,4.1,396.0,"Cheesesteaks, Restaurants",Christina,118,3.71,0,35,29.94764994854193,-2.1288256493456807,"['Garden Fresh Rwanda', 'Garden Fresh Rwanda', 'SALAM CARGO AND SERVICES', 'Akagera Motors', 'Akagera Motors']",0.0849065610467416,"[0.0849065610467416, 0.0849065610467416, 0.11329772898968482, 0.11679364178838204, 0.11679364178838204]",5.625426808535744
288,326,67,2012-10-08 15:29:44,Friendly and attentive,2,7,1,TAMU TAMU RESTAURANT,-1.9644273,30.0594727,3.8,164.0,"Restaurants, Chinese, Szechuan",Shannon,86,3.9,0,30,30.043075237085628,-2.1711181795686483,"['Naman Restaurant', 'Naman Restaurant', 'Oippa Rwanda', 'Sosoma industries', 'Posada Lounge']",0.034205655034396654,"[0.034205655034396654, 0.034205655034396654, 0.06757826880866519, 0.15451314132178198, 0.1996493177073007]",6.202320016916974
367,377,67,2016-03-07 00:22:02,Chinese restaurant,1,9,1,TAMU TAMU RESTAURANT,-1.9644273,30.0594727,3.8,164.0,"Restaurants, Chinese, Szechuan",Diana,971,4.24,0,32,29.73927810424832,-2.0432119092540826,"['Maïsha Optical Center', 'Kokobe', 'Kokobe', 'Kokobe', 'Kokobe']",0.09814620063171763,"[0.09814620063171763, 0.11782185774014373, 0.11782185774014373, 0.11782185774014373, 0.11782185774014373]",5.9272284398142725
367,377,67,2016-03-07 00:22:02,Chinese restaurant,1,9,1,TAMU TAMU RESTAURANT,-1.9644273,30.0594727,3.8,164.0,"Restaurants, Chinese, Szechuan",Diana,971,4.24,0,32,29.73927810424832,-2.0432119092540826,"['Maïsha Optical Center', 'Kokobe', 'Kokobe', 'Kokobe', 'Kokobe']",0.09814620063171763,"[0.09814620063171763, 0.11782185774014373, 0.11782185774014373, 0.11782185774014373, 0.11782185774014373]",5.9272284398142725
0,377,156,2016-03-07 00:32:01,Restaurant service,2,7,1,Park Inn by Radisson Kigali,-1.9513693,30.0706533,4.5,1169.0,"Southern, Tapas/Small Plates, Restaurants",Diana,971,4.24,0,32,29.73927810424832,-2.0432119092540826,"['Maïsha Optical Center', 'Kokobe', 'Kokobe', 'Kokobe', 'Kokobe']",0.09814620063171763,"[0.09814620063171763, 0.11782185774014373, 0.11782185774014373, 0.11782185774014373, 0.11782185774014373]",6.604089098065564
0,377,156,2016-03-07 00:32:01,Restaurant service,2,7,1,Park Inn by Radisson Kigali,-1.9513693,30.0706533,4.5,1169.0,"Southern, Tapas/Small Plates, Restaurants",Diana,971,4.24,0,32,29.73927810424832,-2.0432119092540826,"['Maïsha Optical Center', 'Kokobe', 'Kokobe', 'Kokobe', 'Kokobe']",0.09814620063171763,"[0.09814620063171763, 0.11782185774014373, 0.11782185774014373, 0.11782185774014373, 0.11782185774014373]",6.604089098065564
135,119,67,2013-10-03 14:27:40,Mediocre quality,2,6,1,TAMU TAMU RESTAURANT,-1.9644273,30.0594727,3.8,164.0,"Restaurants, Chinese, Szechuan",Tony,179,2.85,1,30,29.50117176838577,-1.811532735682963,"['Furniture House Ltd', 'Salon la beaute', 'Glamour Shop', 'Glamour Shop', 'La Terrasse Bar']",0.2516560818886742,"[0.2516560818886742, 0.590977139684081, 0.5950912549982823, 0.5950912549982823, 0.5988154829136162]",5.5382291340028456
250,248,67,2018-04-28 12:31:21,Fast and friendly,1,10,1,TAMU TAMU RESTAURANT,-1.9644273,30.0594727,3.8,164.0,"Restaurants, Chinese, Szechuan",Jacob,37,3.81,1,35,30.827556882247507,-1.7662149717466074,"['Africa Improved Foods', 'Africa Improved Foods', 'Africa Improved Foods', 'MU Salon', 'Nyandungu RestaurantBourbon Coffee']",1.3090291964430403,"[1.3090291964430403, 1.3090291964430403, 1.3090291964430403, 1.4203812430423957, 1.4309804844016254]",5.76372632081401
342,237,67,2017-01-14 23:52:11,Event coordination,1,10,1,TAMU TAMU RESTAURANT,-1.9644273,30.0594727,3.8,164.0,"Restaurants, Chinese, Szechuan",Dan,23,4.27,1,35,28.94383659995589,-2.598205699766009,"['Piano Bar', 'Mimoza Bar', 'Range group', 'Range group', 'Range group']",1.9905258558849819,"[1.9905258558849819, 2.00896576658215, 2.0240933385336732, 2.0240933385336732, 2.0240933385336732]",5.254453120483154
193,229,67,2014-03-14 20:07:37,Chinese restaurant,1,10,1,TAMU TAMU RESTAURANT,-1.9644273,30.0594727,3.8,164.0,"Restaurants, Chinese, Szechuan",Jack,12,4.92,1,28,30.19811166406048,-1.6305648545479836,"['MU Salon', 'ECO WASH  STEAM', 'Kunda Gelato  Gacuriro', 'Kunda Gelato  Gacuriro', 'Kunda Gelato  Gacuriro']",0.7426136364490619,"[0.7426136364490619, 0.7559231171678555, 0.7927539057408046, 0.7927539057408046, 0.7927539057408046]",6.231959504477256
365,341,67,2014-01-17 21:10:17,Chinese restaurant,2,7,1,TAMU TAMU RESTAURANT,-1.9644273,30.0594727,3.8,164.0,"Restaurants, Chinese, Szechuan",Ceasar,202,3.36,2,30,29.32638620598361,-2.262140423613213,"['Piano Bar', 'Range group', 'Range group', 'Range group', 'Mimoza Bar']",0.8901703847801733,"[0.8901703847801733, 0.9247162806547911, 0.9247162806547911, 0.9247162806547911, 0.9331508321868601]",5.667929865346994
3,48,67,2012-05-28 15:12:24,Takeout service,2,6,1,TAMU TAMU RESTAURANT,-1.9644273,30.0594727,3.8,164.0,"Restaurants, Chinese, Szechuan",Michael,1020,3.71,1,30,28.989861081254595,-2.5389509414094897,"['Piano Bar', 'Mimoza Bar', 'Range group', 'Range group', 'Range group']",1.8269110123645405,"[1.8269110123645405, 1.8488869874515115, 1.8607380446441153, 1.8607380446441153, 1.8607380446441153]",4.859396329665659
3,48,67,2012-05-28 15:12:24,Takeout service,2,6,1,TAMU TAMU RESTAURANT,-1.9644273,30.0594727,3.8,164.0,"Restaurants, Chinese, Szechuan",Michael,1020,3.71,1,30,28.989861081254595,-2.5389509414094897,"['Piano Bar', 'Mimoza Bar', 'Range group', 'Range group', 'Range group']",1.8269110123645405,"[1.8269110123645405, 1.8488869874515115, 1.8607380446441153, 1.8607380446441153, 1.8607380446441153]",4.859396329665659
348,48,127,2013-04-10 18:32:26,Live performance,2,7,1,Zigama CSS Headquarters,-1.9573368,30.1150772,4.6,18.0,Local Flavor,Michael,1020,3.71,1,30,28.989861081254595,-2.5389509414094897,"['Piano Bar', 'Mimoza Bar', 'Range group', 'Range group', 'Range group']",1.8269110123645405,"[1.8269110123645405, 1.8488869874515115, 1.8607380446441153, 1.8607380446441153, 1.8607380446441153]",5.512937396295995
348,48,127,2013-04-10 18:32:26,Live performance,2,7,1,Zigama CSS Headquarters,-1.9573368,30.1150772,4.6,18.0,Local Flavor,Michael,1020,3.71,1,30,28.989861081254595,-2.5389509414094897,"['Piano Bar', 'Mimoza Bar', 'Range group', 'Range group', 'Range group']",1.8269110123645405,"[1.8269110123645405, 1.8488869874515115, 1.8607380446441153, 1.8607380446441153, 1.8607380446441153]",5.512937396295995
352,208,67,2016-07-14 20:03:39,Chinese restaurant,2,8,1,TAMU TAMU RESTAURANT,-1.9644273,30.0594727,3.8,164.0,"Restaurants, Chinese, Szechuan",Brena,21,4.32,2,26,30.8009245216442,-2.2145557810394507,"['Africa Improved Foods', 'Africa Improved Foods', 'Africa Improved Foods', 'Mojo Palace', 'Mojo Palace']",1.2295989937897407,"[1.2295989937897407, 1.2295989937897407, 1.2295989937897407, 1.317309279433458, 1.317309279433458]",6.212385498435127
352,208,67,2016-07-14 20:03:39,Chinese restaurant,2,8,1,TAMU TAMU RESTAURANT,-1.9644273,30.0594727,3.8,164.0,"Restaurants, Chinese, Szechuan",Brena,21,4.32,2,26,30.8009245216442,-2.2145557810394507,"['Africa Improved Foods', 'Africa Improved Foods', 'Africa Improved Foods', 'Mojo Palace', 'Mojo Palace']",1.2295989937897407,"[1.2295989937897407, 1.2295989937897407, 1.2295989937897407, 1.317309279433458, 1.317309279433458]",6.212385498435127
352,208,67,2016-07-14 20:03:39,Chinese restaurant,2,8,1,TAMU TAMU RESTAURANT,-1.9644273,30.0594727,3.8,164.0,"Restaurants, Chinese, Szechuan",Brena,21,4.32,2,26,30.8009245216442,-2.2145557810394507,"['Africa Improved Foods', 'Africa Improved Foods', 'Africa Improved Foods', 'Mojo Palace', 'Mojo Palace']",1.2295989937897407,"[1.2295989937897407, 1.2295989937897407, 1.2295989937897407, 1.317309279433458, 1.317309279433458]",6.212385498435127
267,208,90,2016-07-14 21:10:35,Restaurant service,1,9,1,Thella Cafe,-1.9214617,30.0728937,4.4,16.0,"Cafes, Pakistani, Juice Bars & Smoothies, Restaurants, Ice Cream & Frozen Yogurt, Halal, Indian, Coffee & Tea, Food",Brena,21,4.32,2,26,30.8009245216442,-2.2145557810394507,"['Africa Improved Foods', 'Africa Improved Foods', 'Africa Improved Foods', 'Mojo Palace', 'Mojo Palace']",1.2295989937897407,"[1.2295989937897407, 1.2295989937897407, 1.2295989937897407, 1.317309279433458, 1.317309279433458]",5.785921619602904
267,208,90,2016-07-14 21:10:35,Restaurant service,1,9,1,Thella Cafe,-1.9214617,30.0728937,4.4,16.0,"Cafes, Pakistani, Juice Bars & Smoothies, Restaurants, Ice Cream & Frozen Yogurt, Halal, Indian, Coffee & Tea, Food",Brena,21,4.32,2,26,30.8009245216442,-2.2145557810394507,"['Africa Improved Foods', 'Africa Improved Foods', 'Africa Improved Foods', 'Mojo Palace', 'Mojo Palace']",1.2295989937897407,"[1.2295989937897407, 1.2295989937897407, 1.2295989937897407, 1.317309279433458, 1.317309279433458]",5.785921619602904
267,208,90,2016-07-14 21:10:35,Restaurant service,1,9,1,Thella Cafe,-1.9214617,30.0728937,4.4,16.0,"Cafes, Pakistani, Juice Bars & Smoothies, Restaurants, Ice Cream & Frozen Yogurt, Halal, Indian, Coffee & Tea, Food",Brena,21,4.32,2,26,30.8009245216442,-2.2145557810394507,"['Africa Improved Foods', 'Africa Improved Foods', 'Africa Improved Foods', 'Mojo Palace', 'Mojo Palace']",1.2295989937897407,"[1.2295989937897407, 1.2295989937897407, 1.2295989937897407, 1.317309279433458, 1.317309279433458]",5.785921619602904
296,208,58,2016-07-14 20:44:56,Brunch restaurant,1,10,1,Zamunda Restaurant a coffee shop and smoothies store,-1.9345977,30.0780428,0.0,0.0,"Diners, Restaurants, Sandwiches, Breakfast & Brunch, Vegetarian",Brena,21,4.32,2,26,30.8009245216442,-2.2145557810394507,"['Africa Improved Foods', 'Africa Improved Foods', 'Africa Improved Foods', 'Mojo Palace', 'Mojo Palace']",1.2295989937897407,"[1.2295989937897407, 1.2295989937897407, 1.2295989937897407, 1.317309279433458, 1.317309279433458]",4.356832225151173
296,208,58,2016-07-14 20:44:56,Brunch restaurant,1,10,1,Zamunda Restaurant a coffee shop and smoothies store,-1.9345977,30.0780428,0.0,0.0,"Diners, Restaurants, Sandwiches, Breakfast & Brunch, Vegetarian",Brena,21,4.32,2,26,30.8009245216442,-2.2145557810394507,"['Africa Improved Foods', 'Africa Improved Foods', 'Africa Improved Foods', 'Mojo Palace', 'Mojo Palace']",1.2295989937897407,"[1.2295989937897407, 1.2295989937897407, 1.2295989937897407, 1.317309279433458, 1.317309279433458]",4.356832225151173
296,208,58,2016-07-14 20:44:56,Brunch restaurant,1,10,1,Zamunda Restaurant a coffee shop and smoothies store,-1.9345977,30.0780428,0.0,0.0,"Diners, Restaurants, Sandwiches, Breakfast & Brunch, Vegetarian",Brena,21,4.32,2,26,30.8009245216442,-2.2145557810394507,"['Africa Improved Foods', 'Africa Improved Foods', 'Africa Improved Foods', 'Mojo Palace', 'Mojo Palace']",1.2295989937897407,"[1.2295989937897407, 1.2295989937897407, 1.2295989937897407, 1.317309279433458, 1.317309279433458]",4.356832225151173
216,159,67,2015-07-28 13:13:19,Customer service,2,8,1,TAMU TAMU RESTAURANT,-1.9644273,30.0594727,3.8,164.0,"Restaurants, Chinese, Szechuan",Troy,50,3.9,1,45,29.42790673852509,-1.679266481526631,"['Furniture House Ltd', 'Salon la beaute', 'Pet Veterinary And Pet Shop Kigali Rwanda', 'Chic Cafe Resto', 'Glamour Shop']",0.5902135526035389,"[0.5902135526035389, 0.888505585744979, 0.8918326067360695, 0.8918326067360695, 0.9363540679512127]",6.38434196122968
58,346,67,2013-11-14 04:03:39,Restaurant service,2,7,1,TAMU TAMU RESTAURANT,-1.9644273,30.0594727,3.8,164.0,"Restaurants, Chinese, Szechuan",Andrew,39,3.41,1,35,29.39036397104436,-2.200445463357591,"['Piano Bar', 'Range group', 'Range group', 'Range group', 'Furniture House Ltd']",0.7152426665902261,"[0.7152426665902261, 0.7495489242277985, 0.7495489242277985, 0.7495489242277985, 0.7610364851045669]",5.75234410845939
274,216,57,2017-08-16 16:29:52,Bakery services,2,7,1,Slice  Cakes,-1.9528405,30.0930006,4.5,162.0,"Caterers, Cafes, Event Planning & Services, Food, Cupcakes, Bakeries, Restaurants, Desserts",Crystal,24,4.29,0,35,30.59998708810952,-2.041635841808022,"['Africa Improved Foods', 'Africa Improved Foods', 'Africa Improved Foods', 'Nyandungu RestaurantBourbon Coffee', 'Ubumuntu Store']",0.7143109232227176,"[0.7143109232227176, 0.7143109232227176, 0.7143109232227176, 0.8375352640914115, 0.910099177401833]",6.352985803756591
201,312,57,2013-06-24 22:34:29,Bakery/Cup,1,9,1,Slice  Cakes,-1.9528405,30.0930006,4.5,162.0,"Caterers, Cafes, Event Planning & Services, Food, Cupcakes, Bakeries, Restaurants, Desserts",Karen,45,3.1,0,35,30.02125466454269,-2.2958146629454568,"['Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Naman Restaurant']",0.17316895552293876,"[0.17316895552293876, 0.17316895552293876, 0.17316895552293876, 0.17316895552293876, 0.3013516429237493]",5.89548611098805
317,121,57,2018-06-26 19:48:21,Bakery/cafe,1,9,1,Slice  Cakes,-1.9528405,30.0930006,4.5,162.0,"Caterers, Cafes, Event Planning & Services, Food, Cupcakes, Bakeries, Restaurants, Desserts",Lindsay,15,4.33,0,28,29.816320471020457,-1.8715049122447391,"['Chic Cafe Resto', 'Pet Veterinary And Pet Shop Kigali Rwanda', 'Quincaillerie Siza', 'Thella Cafe', 'Thella Cafe']",0.053685335125404694,"[0.053685335125404694, 0.053685335125404694, 0.07582606570806454, 0.09361959703847689, 0.09361959703847689]",6.254452245201765
222,242,57,2018-06-19 21:49:11,Bakery items,1,10,1,Slice  Cakes,-1.9528405,30.0930006,4.5,162.0,"Caterers, Cafes, Event Planning & Services, Food, Cupcakes, Bakeries, Restaurants, Desserts",Cindy,41,4.12,0,25,29.94969029194508,-1.9444527742422832,"['Ivuka Arts', 'Ada Dental Clinic', 'Ada Dental Clinic', 'Japanda Restaurant', 'Restaurant Zen Oriental Cuisine']",0.05577203812015438,"[0.05577203812015438, 0.06629964097673142, 0.06629964097673142, 0.07007184059437323, 0.08546231928706173]",6.524796169656582
318,27,57,2018-06-26 20:28:21,Bakery shop,1,9,1,Slice  Cakes,-1.9528405,30.0930006,4.5,162.0,"Caterers, Cafes, Event Planning & Services, Food, Cupcakes, Bakeries, Restaurants, Desserts",Raul,2,5.0,1,30,29.809981716137028,-2.7225423578207013,"['Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Naman Restaurant']",0.9975007668668024,"[0.9975007668668024, 0.9975007668668024, 0.9975007668668024, 0.9975007668668024, 1.4517061854937874]",5.922310133517677
330,186,32,2014-05-07 20:45:08,Ice cream parlor,2,7,1,Brioche GPP,-1.9463541,30.0602046,4.0,198.0,"Local Flavor, Ice Cream & Frozen Yogurt, Food",Suzie,134,3.84,0,32,29.444520956182757,-2.462755124184235,"['Mimoza Bar', 'Piano Bar', 'Water Access Rwanda', 'Range group', 'Range group']",1.0376856206523317,"[1.0376856206523317, 1.0496121540488135, 1.0765121419156383, 1.0788583287117817, 1.0788583287117817]",5.699160642681244
25,259,34,2009-08-04 18:04:15,Deli service,1,10,1,Ino Café,-1.9608177,30.1074702,4.9,14.0,"Grocery, Vegan, Food, Vegetarian, Convenience Stores, Restaurants",Marissa,108,4.25,0,30,30.19214879901129,-1.77373749911863,"['MU Salon', 'Princes and Princesses of Heaven', 'Pili Pili', 'Pili Pili', 'Pili Pili']",0.3838330445557719,"[0.3838330445557719, 0.4764194961566617, 0.4834150734640504, 0.4834150734640504, 0.4834150734640504]",6.620790597631357
217,133,34,2015-04-28 21:11:03,Cafe and grocery,1,9,1,Ino Café,-1.9608177,30.1074702,4.9,14.0,"Grocery, Vegan, Food, Vegetarian, Convenience Stores, Restaurants",Andrea,138,4.52,0,35,30.605817378449075,-2.084913527229691,"['Africa Improved Foods', 'Africa Improved Foods', 'Africa Improved Foods', 'Nyandungu RestaurantBourbon Coffee', 'Mojo Palace']",0.7481124292726233,"[0.7481124292726233, 0.7481124292726233, 0.7481124292726233, 0.8656317011244701, 0.9091118573848177]",6.209484741172177
217,133,34,2015-04-28 21:11:03,Cafe and grocery,1,9,1,Ino Café,-1.9608177,30.1074702,4.9,14.0,"Grocery, Vegan, Food, Vegetarian, Convenience Stores, Restaurants",Andrea,138,4.52,0,35,30.605817378449075,-2.084913527229691,"['Africa Improved Foods', 'Africa Improved Foods', 'Africa Improved Foods', 'Nyandungu RestaurantBourbon Coffee', 'Mojo Palace']",0.7481124292726233,"[0.7481124292726233, 0.7481124292726233, 0.7481124292726233, 0.8656317011244701, 0.9091118573848177]",6.209484741172177
312,133,160,2017-07-08 17:22:37,Excellent service,1,9,1,The Silverback Restaurant,-1.9493432,30.0689485,0.0,0.0,"Restaurants, Pubs, Nightlife, Bars, Seafood",Andrea,138,4.52,0,35,30.605817378449075,-2.084913527229691,"['Africa Improved Foods', 'Africa Improved Foods', 'Africa Improved Foods', 'Nyandungu RestaurantBourbon Coffee', 'Mojo Palace']",0.7481124292726233,"[0.7481124292726233, 0.7481124292726233, 0.7481124292726233, 0.8656317011244701, 0.9091118573848177]",4.2452148476006535
312,133,160,2017-07-08 17:22:37,Excellent service,1,9,1,The Silverback Restaurant,-1.9493432,30.0689485,0.0,0.0,"Restaurants, Pubs, Nightlife, Bars, Seafood",Andrea,138,4.52,0,35,30.605817378449075,-2.084913527229691,"['Africa Improved Foods', 'Africa Improved Foods', 'Africa Improved Foods', 'Nyandungu RestaurantBourbon Coffee', 'Mojo Palace']",0.7481124292726233,"[0.7481124292726233, 0.7481124292726233, 0.7481124292726233, 0.8656317011244701, 0.9091118573848177]",4.2452148476006535
131,235,109,2010-08-22 01:54:23,Colombian cuisine,1,9,1,Chic Cafe Resto,-1.9237635,30.0574188,4.3,6.0,"Latin American, Restaurants, Chicken Wings",Dan,262,3.89,1,32,30.777748569269,-2.2676570285961906,"['Africa Improved Foods', 'Africa Improved Foods', 'Africa Improved Foods', 'Mojo Palace', 'Mojo Palace']",1.2546979733807329,"[1.2546979733807329, 1.2546979733807329, 1.2546979733807329, 1.3052356910762553, 1.3052356910762553]",5.597356525637581
391,84,93,2008-04-30 14:54:01,Restaurant service,3,2,0,Pili Pili,-1.9313125,30.1102587,4.1,2560.0,"Tex-Mex, Restaurants, American (Traditional), Nightlife, Bars",Heather L,233,3.58,2,35,30.73294315088855,-2.2274056970846314,"['Africa Improved Foods', 'Africa Improved Foods', 'Africa Improved Foods', 'Mojo Palace', 'Mojo Palace']",1.1254579613491225,"[1.1254579613491225, 1.1254579613491225, 1.1254579613491225, 1.1921295063005688, 1.1921295063005688]",5.142126572326786
210,376,93,2009-03-01 21:24:16,Restaurant dining,3,1,-1,Pili Pili,-1.9313125,30.1102587,4.1,2560.0,"Tex-Mex, Restaurants, American (Traditional), Nightlife, Bars",Robin,90,4.11,1,45,29.74998842361723,-1.8078853366363088,"['Pet Veterinary And Pet Shop Kigali Rwanda', 'Chic Cafe Resto', 'Salon la beaute', 'Quincaillerie Siza', 'Thella Cafe']",0.20866903026751113,"[0.20866903026751113, 0.20866903026751113, 0.23268648017233468, 0.2747412776307749, 0.2784075357859072]",5.082689906285133
88,378,93,2017-04-07 23:44:12,Restaurant service,2,8,1,Pili Pili,-1.9313125,30.1102587,4.1,2560.0,"Tex-Mex, Restaurants, American (Traditional), Nightlife, Bars",Daniel,22,4.45,1,35,29.241365615607556,-2.434630457942377,"['Piano Bar', 'Mimoza Bar', 'Range group', 'Range group', 'Range group']",1.2687478029303858,"[1.2687478029303858, 1.2858563749557548, 1.302090711372747, 1.302090711372747, 1.302090711372747]",6.308662994557472
204,184,93,2015-02-02 20:53:46,Restaurant/bar,2,5,1,Pili Pili,-1.9313125,30.1102587,4.1,2560.0,"Tex-Mex, Restaurants, American (Traditional), Nightlife, Bars",Jessica,111,3.4,0,35,29.24327873098002,-2.456195528106711,"['Piano Bar', 'Mimoza Bar', 'Range group', 'Range group', 'Range group']",1.3014025273860454,"[1.3014025273860454, 1.315059926809963, 1.3344184855137258, 1.3344184855137258, 1.3344184855137258]",4.9790290472368435
362,138,93,2014-03-15 15:20:20,Restaurant service,1,9,1,Pili Pili,-1.9313125,30.1102587,4.1,2560.0,"Tex-Mex, Restaurants, American (Traditional), Nightlife, Bars",Brianna,13,4.89,0,40,29.612279519291658,-2.6644659804087967,"['Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Gahanga Cricket Stadium', 'Mimoza Bar']",1.104386392785181,"[1.104386392785181, 1.104386392785181, 1.104386392785181, 1.104386392785181, 1.3596028654295997]",5.818060911007332
42,117,146,2014-07-14 01:27:10,Eye care,1,9,1,Dr Agarwals Eye Hospital,-1.9500884,30.0626333,4.9,3361.0,"Health & Medical, Shopping, Fashion, Optometrists, Accessories, Eyewear & Opticians",Jessica,3,4.4,0,30,30.323016718128542,-2.19908606030562,"['Posada Lounge', 'Mojo Palace', 'Mojo Palace', 'Mojo Palace', 'Mojo Palace']",0.39537594420841893,"[0.39537594420841893, 0.4022161030183122, 0.4022161030183122, 0.4022161030183122, 0.4022161030183122]",6.476247759749251
